service	version	controller	method	path_template	path_params	query_params	header_params	body_type	return_type	response_codes	content_types	typing	claim
gate	v6.69.0	ConcourseController.resources	GET	/concourse/{buildMaster}/teams/{team}/pipelines/{pipeline}/resources	buildMaster,team,pipeline	-	-	-	List<String>	-	-	typed	CLAIM-S2-R0092 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ConcourseController.java:62
gate	v6.69.0	ConcourseController.stageExecution	POST	/concourse/stage/start	-	stageId:required,job:required,buildNumber:required	-	-	void	-	-	typed	CLAIM-S2-R0093 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ConcourseController.java:74
gate	v6.69.0	CredentialsController.getAccounts	GET	/credentials	-	expand:optional	-	-	List<Account>	-	-	typed	CLAIM-S2-R0094 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:66
gate	v6.69.0	CredentialsController.getAccount	GET	/credentials/{account:.+}	account	-	X-RateLimit-App:optional	-	AccountDetails	-	-	typed	CLAIM-S2-R0095 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:88
gate	v6.69.0	CredentialsController.getAccountsByType	GET	/credentials/type/{accountType}	accountType	limit:optional,startingAccountName:optional	-	-	List<ClouddriverService.AccountDefinition>	-	-	typed	CLAIM-S2-R0096 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:94
gate	v6.69.0	CredentialsController.createAccount	POST	/credentials	-	-	-	ClouddriverService.AccountDefinition	ClouddriverService.AccountDefinition	-	-	typed	CLAIM-S2-R0097 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:108
gate	v6.69.0	CredentialsController.updateAccount	PUT	/credentials	-	-	-	ClouddriverService.AccountDefinition	ClouddriverService.AccountDefinition	-	-	typed	CLAIM-S2-R0098 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:118
gate	v6.69.0	CredentialsController.deleteAccount	DELETE	/credentials/{accountName}	accountName	-	-	-	void	-	-	typed	CLAIM-S2-R0099 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CredentialsController.groovy:128
gate	v6.69.0	CronController.validateCronExpression	GET	/cron/validate	-	expression:required	-	-	Map	-	-	untyped-return	CLAIM-S2-R0100 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/CronController.groovy:36
gate	v6.69.0	DataController.getStaticData	GET	/v1/data/static/{id}	id	filters:required,expectedContentType:optional	-	-	void	-	-	typed	CLAIM-S2-R0101 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/DataController.groovy:39
gate	v6.69.0	DataController.getAdhocData	ANY	/v1/data/adhoc/{groupId}/{bucketId}/**	groupId,bucketId	expectedContentType:optional	-	-	void	-	-	typed	CLAIM-S2-R0102 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/DataController.groovy:48
gate	v6.69.0	EntityTagsController.list	GET	/tags	-	allParameters:required	X-RateLimit-App:optional	-	Collection<Map>	-	-	untyped-return	CLAIM-S2-R0103 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/EntityTagsController.java:55
gate	v6.69.0	EntityTagsController.get	GET	/tags/**	-	-	-	-	Map	-	-	untyped-return	CLAIM-S2-R0104 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/EntityTagsController.java:66
gate	v6.69.0	EntityTagsController.delete	DELETE	/tags/{id}/{tag}	id,tag	-	X-RateLimit-App:optional	-	Map	202	-	untyped-return	CLAIM-S2-R0105 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/EntityTagsController.java:82
gate	v6.69.0	EntityTagsController.post	POST	/tags	-	entityId:required,entityType:required,account:required,region:required,cloudProvider:required,application:optional,isPartial:optional	-	List<Map>	Map	202	-	untyped-both	CLAIM-S2-R0106 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/EntityTagsController.java:106
gate	v6.69.0	ExecutionsController.getLatestExecutionsByConfigIds	GET	/executions	-	pipelineConfigIds:optional,executionIds:optional,limit:optional,statuses:optional,expand:optional	-	-	List	-	-	raw-generic	CLAIM-S2-R0107 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ExecutionsController.java:40
gate	v6.69.0	ExecutionsController.searchForPipelineExecutionsByTrigger	GET	/applications/{application}/executions/search	application	triggerTypes:optional,pipelineName:optional,eventId:optional,trigger:optional,triggerTimeStartBoundary:optional,size:optional,reverse:optional,expand:optional	-	-	List	-	-	raw-generic	CLAIM-S2-R0108 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ExecutionsController.java:81
gate	v6.69.0	FirewallController.all	GET	/firewalls	-	id:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0109 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/FirewallController.groovy:33
gate	v6.69.0	FirewallController.allByAccount	GET	/firewalls/{account}	account	provider:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0110 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/FirewallController.groovy:49
gate	v6.69.0	FirewallController.allByAccountAndRegion	GET	/firewalls/{account}/{region}	account,region	provider:optional	X-RateLimit-App:optional	-	List	-	-	raw-generic	CLAIM-S2-R0111 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/FirewallController.groovy:58
gate	v6.69.0	FirewallController.getSecurityGroup	GET	/firewalls/{account}/{region}/{name:.+}	account,region,name	provider:optional,vpcId:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0112 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/FirewallController.groovy:68
gate	v6.69.0	GoogleCloudBuildController.getAccounts	GET	/gcb/accounts	-	-	-	-	List<String>	-	-	typed	CLAIM-S2-R0113 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/GoogleCloudBuildController.java:46
gate	v6.69.0	GoogleCloudBuildController.getGoogleCloudBuildTriggers	GET	/gcb/triggers/{account}	account	-	-	-	List<GoogleCloudBuildTrigger>	-	-	typed	CLAIM-S2-R0114 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/GoogleCloudBuildController.java:52
gate	v6.69.0	HistoryController.getHistory	GET	/history/{name}	name	limit:optional	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0115 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/HistoryController.java:34
gate	v6.69.0	ImageController.getImageDetails	GET	/images/{account}/{region}/{imageId:.+}	account,region,imageId	provider:optional	X-RateLimit-App:optional	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0116 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ImageController.groovy:34
gate	v6.69.0	ImageController.findImages	GET	/images/find	-	provider:optional,q:optional,region:optional,account:optional,count:optional	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0117 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ImageController.groovy:45
gate	v6.69.0	ImageController.findTags	GET	/images/tags	-	provider:optional,account:required,repository:required	X-RateLimit-App:optional	-	List<String>	-	-	typed	CLAIM-S2-R0118 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ImageController.groovy:61
gate	v6.69.0	InstanceController.getInstanceDetails	GET	/instances/{account}/{region}/{instanceId:.+}	account,region,instanceId	-	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0119 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/InstanceController.groovy:39
gate	v6.69.0	InstanceController.getConsoleOutput	GET	/instances/{account}/{region}/{instanceId}/console	account,region,instanceId	provider:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0120 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/InstanceController.groovy:48
gate	v6.69.0	JobController.getJob	GET	/applications/{applicationName}/jobs/{account}/{region}/{name}	applicationName,account,region,name	expand:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0121 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/JobController.groovy:33
gate	v6.69.0	JobController.preconfiguredWebhooks	GET	/jobs/preconfigured	-	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0122 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/JobController.groovy:43
gate	v6.69.0	LoadBalancerController.getAll	GET	/loadBalancers	-	provider:optional	X-RateLimit-App:optional	-	List	-	-	raw-generic	CLAIM-S2-R0123 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/LoadBalancerController.groovy:33
gate	v6.69.0	LoadBalancerController.getLoadBalancer	GET	/loadBalancers/{name:.+}	name	provider:optional	X-RateLimit-App:optional	-	Map	-	-	untyped-return	CLAIM-S2-R0124 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/LoadBalancerController.groovy:40
gate	v6.69.0	LoadBalancerController.getLoadBalancerDetails	GET	/loadBalancers/{account}/{region}/{name:.+}	account,region,name	provider:optional	X-RateLimit-App:optional	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0125 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/LoadBalancerController.groovy:48
gate	v6.69.0	LoadBalancerController.getApplicationLoadBalancers	GET	/applications/{application}/loadBalancers	application	-	X-RateLimit-App:optional	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0126 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/LoadBalancerController.groovy:58
gate	v6.69.0	ManagedController.graphql	POST	/managed/graphql	-	-	-	GraphQLRequest	Map	-	consumes=application/json;produces=application/json	untyped-return	CLAIM-S2-R0127 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:101
gate	v6.69.0	ManagedController.getResource	GET	/managed/resources/{resourceId}	resourceId	-	-	-	Resource	-	-	typed	CLAIM-S2-R0128 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:110
gate	v6.69.0	ManagedController.getResourceYaml	GET	/managed/resources/{resourceId}.yml	resourceId	-	-	-	Resource	-	produces=application/x-yaml	typed	CLAIM-S2-R0129 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:116
gate	v6.69.0	ManagedController.getResourceStatus	GET	/managed/resources/{resourceId}/status	resourceId	-	-	-	Map	-	-	untyped-return	CLAIM-S2-R0130 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:122
gate	v6.69.0	ManagedController.diffResource	POST	/managed/resources/diff	-	-	-	Resource	Map	-	consumes=application/json|application/x-yaml;produces=application/json	untyped-return	CLAIM-S2-R0131 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:130
gate	v6.69.0	ManagedController.pauseResource	POST	/managed/resources/{resourceId}/pause	resourceId	-	-	-	void	-	-	typed	CLAIM-S2-R0132 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:139
gate	v6.69.0	ManagedController.resumeResource	DELETE	/managed/resources/{resourceId}/pause	resourceId	-	-	-	void	-	-	typed	CLAIM-S2-R0133 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:145
gate	v6.69.0	ManagedController.exportResource	GET	/managed/resources/export/{cloudProvider}/{account}/{type}/{name}	cloudProvider,account,type,name	serviceAccount:required	-	-	Resource	200	-	typed	CLAIM-S2-R0134 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:151
gate	v6.69.0	ManagedController.exportResource	GET	/managed/resources/export/artifact/{cloudProvider}/{account}/{clusterName}	cloudProvider,account,clusterName	-	-	-	Map	200	-	untyped-return	CLAIM-S2-R0135 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:166
gate	v6.69.0	ManagedController.getManifest	GET	/managed/delivery-configs/{name}	name	-	-	-	DeliveryConfig	-	-	typed	CLAIM-S2-R0136 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:177
gate	v6.69.0	ManagedController.getManifestYaml	GET	/managed/delivery-configs/{name}.yml	name	-	-	-	DeliveryConfig	-	produces=application/x-yaml	typed	CLAIM-S2-R0137 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:183
gate	v6.69.0	ManagedController.getManifestArtifacts	GET	/managed/delivery-configs/{name}/artifacts	name	-	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0138 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:189
gate	v6.69.0	ManagedController.upsertManifest	POST	/managed/delivery-configs	-	-	-	DeliveryConfig	DeliveryConfig	-	consumes=application/json|application/x-yaml;produces=application/json	typed	CLAIM-S2-R0139 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:196
gate	v6.69.0	ManagedController.deleteManifest	DELETE	/managed/delivery-configs/{name}	name	-	-	-	DeliveryConfig	-	-	typed	CLAIM-S2-R0140 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:207
gate	v6.69.0	ManagedController.validateManifest	POST	/managed/delivery-configs/validate	-	-	-	DeliveryConfig	Map	200,400	consumes=application/json|application/x-yaml;produces=application/json|application/x-yaml	untyped-return	CLAIM-S2-R0141 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:213
gate	v6.69.0	ManagedController.diffManifest	POST	/managed/delivery-configs/diff	-	-	-	DeliveryConfig	List<Map>	-	consumes=application/json|application/x-yaml;produces=application/json	untyped-return	CLAIM-S2-R0142 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:231
gate	v6.69.0	ManagedController.schema	GET	/managed/delivery-configs/schema	-	-	-	-	Map<String, Object>	-	produces=application/json|application/x-yaml	untyped-return	CLAIM-S2-R0143 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:240
gate	v6.69.0	ManagedController.getConstraintState	GET	/managed/application/{application}/environment/{environment}/constraints	application,environment	limit:optional	-	-	List<ConstraintState>	-	-	typed	CLAIM-S2-R0144 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:248
gate	v6.69.0	ManagedController.getConfigBy	GET	/managed/application/{application}/config	application	-	-	-	DeliveryConfig	-	-	typed	CLAIM-S2-R0145 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:258
gate	v6.69.0	ManagedController.deleteManifestByApp	DELETE	/managed/application/{application}/config	application	-	-	-	DeliveryConfig	-	-	typed	CLAIM-S2-R0146 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:264
gate	v6.69.0	ManagedController.updateConstraintStatus	POST	/managed/application/{application}/environment/{environment}/constraint	application,environment	-	-	ConstraintStatus	void	-	-	typed	CLAIM-S2-R0147 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:270
gate	v6.69.0	ManagedController.getApplicationDetails	GET	/managed/application/{application}	application	includeDetails:optional,entities:optional,maxArtifactVersions:optional	-	-	Map	-	-	untyped-return	CLAIM-S2-R0148 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:280
gate	v6.69.0	ManagedController.pauseApplication	POST	/managed/application/{application}/pause	application	-	-	-	void	-	-	typed	CLAIM-S2-R0149 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:294
gate	v6.69.0	ManagedController.resumeApplication	DELETE	/managed/application/{application}/pause	application	-	-	-	void	-	-	typed	CLAIM-S2-R0150 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:301
gate	v6.69.0	ManagedController.createPin	POST	/managed/application/{application}/pin	application	-	-	EnvironmentArtifactPin	void	-	-	typed	CLAIM-S2-R0151 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:307
gate	v6.69.0	ManagedController.deletePin	DELETE	/managed/application/{application}/pin/{targetEnvironment}	application,targetEnvironment	reference:optional	-	-	void	-	-	typed	CLAIM-S2-R0152 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:318
gate	v6.69.0	ManagedController.veto	POST	/managed/application/{application}/veto	application	-	-	EnvironmentArtifactVeto	void	-	-	typed	CLAIM-S2-R0153 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:328
gate	v6.69.0	ManagedController.deleteVeto	DELETE	/managed/application/{application}/veto/{targetEnvironment}/{reference}/{version}	application,targetEnvironment,reference,version	-	-	-	void	-	-	typed	CLAIM-S2-R0154 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:335
gate	v6.69.0	ManagedController.markBad	POST	/managed/application/{application}/mark/bad	application	-	-	EnvironmentArtifactVeto	void	-	-	typed	CLAIM-S2-R0155 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ManagedController.java:346
